key,source,target
DC/Text_DesignData_Item_Flavor_GlowingBlueIceEyes,"Shimmering with a blue glow, these eerie orbs retain the same coldness as their spectral gaze.","Мерехтливі синім сяйвом, ці моторошні кулі зберігають таку ж холодність, як і їхній спектральний погляд."
DC/Text_DesignData_Item_Flavor_GoblinEars,Goblins regard their ears as more than simple features; these appendages are revered as symbols of status and honor. The severed ears collected from fallen goblins are tangible proof of triumph.,"Гобліни розглядають свої вуха як щось більше, ніж просто особливості; ці придатки шануються як символи статусу і честі. Відрізані вуха, зібрані з убитих гоблінів, є матеріальним доказом тріумфу."
DC/Text_DesignData_Item_Flavor_GoldBand_1001,A fancy gold band.,Вигадливий золотий ремінець.
DC/Text_DesignData_Item_Flavor_GoldBangle1B_1001,A beautiful embroidered golden bracelet.,Красивий вишитий золотий браслет.
DC/Text_DesignData_Item_Flavor_GoldBangle1C_1001,A glitzy golden band.,Блискучий золотий браслет.
DC/Text_DesignData_Item_Flavor_GoldBangle1D_1001,An opulent golden bangle.,Розкішний золотий браслет.
DC/Text_DesignData_Item_Flavor_GoldBangle1E_1001,A beautiful crafted bangle.,Красивий ремісничий браслет.
DC/Text_DesignData_Item_Flavor_GoldBangle1H_1001,A lavish but gaudy bracelet.,"Пишний, але кричущий браслет."
DC/Text_DesignData_Item_Flavor_GoldBangle1I_1001,A flamboyant bracelet for the rich.,Кричущий браслет для багатих.
DC/Text_DesignData_Item_Flavor_GoldBangle1J_1001,An elaborate and ornamented golden band.,Складний і орнаментований золотий браслет.
DC/Text_DesignData_Item_Flavor_GoldBangle2D_1001,A flashy and sumptuous gold bracelet.,Кричущий і розкішний золотий браслет.
DC/Text_DesignData_Item_Flavor_GoldBangle2G_1001,An elegant golden band of metal to be worn around the wrist.,Елегантний золотий браслет з металу для носіння на зап'ясті.
DC/Text_DesignData_Item_Flavor_GoldBangle2H_1001,A brilliant gilded band of gold.,Блискучий позолочений браслет із золота.
DC/Text_DesignData_Item_Flavor_GoldBowl_1001,A dazzling work of goldsmithing.,Сліпучий витвір ювелірного мистецтва.
DC/Text_DesignData_Item_Flavor_GoldCandelabra_1001,A splendid method to display your wealth and light up the room.,Чудовий спосіб продемонструвати своє багатство і освітити кімнату.
